DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,HU,2017-01-01,73.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,IE,2017-01-01,73.0,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,IS,2017-01-01,87.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,IT,2017-01-01,62.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,LT,2017-01-01,76.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,LU,2017-01-01,71.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,LV,2017-01-01,74.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,ME,2017-01-01,58.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,MK,2017-01-01,54.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,MT,2017-01-01,73.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,NL,2017-01-01,78.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,NO,2017-01-01,78.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,PL,2017-01-01,70.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,PT,2017-01-01,73.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,RO,2017-01-01,68.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,RS,2017-01-01,61.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,SE,2017-01-01,81.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,SI,2017-01-01,73.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,SK,2017-01-01,71.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,TR,2017-01-01,55.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,T,Y20-64,TOTAL,UK,2017-01-01,78.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,AT,2018-01-01,68.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,BE,2018-01-01,60.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,BG,2018-01-01,63.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,CH,2018-01-01,75.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,CY,2018-01-01,64.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,CZ,2018-01-01,67.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,DE,2018-01-01,72.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,DK,2018-01-01,71.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,EA21,2018-01-01,62.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,EE,2018-01-01,71.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,EL,2018-01-01,45.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,ES,2018-01-01,56.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,EU27_2020,2018-01-01,62.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,FI,2018-01-01,70.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,FR,2018-01-01,61.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,HR,2018-01-01,55.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,HU,2018-01-01,62.5,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,IE,2018-01-01,63.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,IS,2018-01-01,82.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,IT,2018-01-01,49.6,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,LT,2018-01-01,71.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,LU,2018-01-01,63.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,LV,2018-01-01,70.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,ME,2018-01-01,48.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,MK,2018-01-01,41.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,MT,2018-01-01,60.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,NL,2018-01-01,72.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,NO,2018-01-01,72.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,PL,2018-01-01,60.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,PT,2018-01-01,66.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,RO,2018-01-01,56.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,RS,2018-01-01,52.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,SE,2018-01-01,75.9,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,SI,2018-01-01,67.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,SK,2018-01-01,61.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,TR,2018-01-01,32.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-64,TOTAL,UK,2018-01-01,70.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,AT,2018-01-01,60.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,BE,2018-01-01,52.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,BG,2018-01-01,53.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,CH,2018-01-01,67.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,CY,2018-01-01,57.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,CZ,2018-01-01,57.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,DE,2018-01-01,63.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,DK,2018-01-01,61.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,EA21,2018-01-01,53.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,EE,2018-01-01,64.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,EL,2018-01-01,39.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,ES,2018-01-01,49.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,EU27_2020,2018-01-01,54.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,FI,2018-01-01,59.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,FR,2018-01-01,53.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,HR,2018-01-01,47.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,HU,2018-01-01,52.9,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,IE,2018-01-01,57.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,IS,2018-01-01,75.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,IT,2018-01-01,42.7,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,LT,2018-01-01,62.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,LU,2018-01-01,57.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,LV,2018-01-01,61.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,ME,2018-01-01,43.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,MK,2018-01-01,37.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,MT,2018-01-01,51.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,NL,2018-01-01,63.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,NO,2018-01-01,64.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,PL,2018-01-01,52.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,PT,2018-01-01,58.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,RO,2018-01-01,49.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,RS,2018-01-01,45.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,SE,2018-01-01,66.2,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,SI,2018-01-01,58.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,SK,2018-01-01,53.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,TR,2018-01-01,30.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y15-74,TOTAL,UK,2018-01-01,62.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,AT,2018-01-01,71.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,BE,2018-01-01,65.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,BG,2018-01-01,68.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,CH,2018-01-01,77.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,CY,2018-01-01,68.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,CZ,2018-01-01,72.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,DE,2018-01-01,75.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,DK,2018-01-01,73.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,EA21,2018-01-01,66.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,EE,2018-01-01,75.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,EL,2018-01-01,49.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,ES,2018-01-01,61.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,EU27_2020,2018-01-01,66.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,FI,2018-01-01,74.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,FR,2018-01-01,67.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,HR,2018-01-01,59.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,HU,2018-01-01,66.9,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,IE,2018-01-01,68.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,IS,2018-01-01,83.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,IT,2018-01-01,53.2,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,LT,2018-01-01,76.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,LU,2018-01-01,68.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,LV,2018-01-01,74.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,ME,2018-01-01,52.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,MK,2018-01-01,45.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,MT,2018-01-01,63.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,NL,2018-01-01,74.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,NO,2018-01-01,76.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,PL,2018-01-01,65.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,PT,2018-01-01,72.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,RO,2018-01-01,60.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,RS,2018-01-01,55.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,SE,2018-01-01,80.2,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,SI,2018-01-01,71.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,SK,2018-01-01,65.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,TR,2018-01-01,35.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,F,Y20-64,TOTAL,UK,2018-01-01,73.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,AT,2018-01-01,77.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,BE,2018-01-01,68.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,BG,2018-01-01,71.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,CH,2018-01-01,84.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,CY,2018-01-01,73.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,CZ,2018-01-01,81.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,DE,2018-01-01,79.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,DK,2018-01-01,76.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,EA21,2018-01-01,72.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,EE,2018-01-01,77.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,EL,2018-01-01,64.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,ES,2018-01-01,67.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,EU27_2020,2018-01-01,73.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,FI,2018-01-01,73.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,FR,2018-01-01,68.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,HR,2018-01-01,65.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,HU,2018-01-01,76.5,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,IE,2018-01-01,74.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,IS,2018-01-01,87.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,IT,2018-01-01,67.7,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,LT,2018-01-01,73.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,LU,2018-01-01,70.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,LV,2018-01-01,73.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,ME,2018-01-01,61.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,MK,2018-01-01,61.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,MT,2018-01-01,80.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,NL,2018-01-01,81.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,NO,2018-01-01,76.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,PL,2018-01-01,74.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,PT,2018-01-01,72.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,RO,2018-01-01,73.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,RS,2018-01-01,65.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,SE,2018-01-01,78.8,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,SI,2018-01-01,74.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,SK,2018-01-01,73.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,TR,2018-01-01,70.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-64,TOTAL,UK,2018-01-01,79.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,AT,2018-01-01,69.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,BE,2018-01-01,60.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,BG,2018-01-01,63.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,CH,2018-01-01,77.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,CY,2018-01-01,66.8,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,CZ,2018-01-01,72.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,DE,2018-01-01,71.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,DK,2018-01-01,68.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,EA21,2018-01-01,64.3,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,EE,2018-01-01,72.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,EL,2018-01-01,57.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,ES,2018-01-01,60.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,EU27_2020,2018-01-01,65.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,FI,2018-01-01,64.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,FR,2018-01-01,60.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,HR,2018-01-01,57.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,HU,2018-01-01,68.1,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,IE,2018-01-01,68.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,IS,2018-01-01,83.1,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,IT,2018-01-01,59.9,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,LT,2018-01-01,67.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,LU,2018-01-01,64.4,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,LV,2018-01-01,67.6,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,ME,2018-01-01,57.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,MK,2018-01-01,55.9,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,MT,2018-01-01,71.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,NL,2018-01-01,72.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,NO,2018-01-01,70.0,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,PL,2018-01-01,66.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,PT,2018-01-01,65.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,RO,2018-01-01,66.7,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,RS,2018-01-01,59.5,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,SE,2018-01-01,70.4,b,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,SI,2018-01-01,66.2,,
ESTAT:LFSA_ERGAN(1.0),17/04/26 11:00:00,A,PC,M,Y15-74,TOTAL,SK,2018-01-01,66.9,,
