DATAFLOW,LAST UPDATE,freq,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,TR,2018-01-01,662.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,UK,2018-01-01,1470.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,AT,2019-01-01,15.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,BE,2019-01-01,8.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,BG,2019-01-01,5.5,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CH,2019-01-01,16.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CY,2019-01-01,0.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CZ,2019-01-01,12.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,DE,2019-01-01,215.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,DK,2019-01-01,9.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EE,2019-01-01,2.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EL,2019-01-01,11.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,ES,2019-01-01,44.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EU27_2020,2019-01-01,605.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,FI,2019-01-01,14.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,FR,2019-01-01,88.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,HR,2019-01-01,6.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,HU,2019-01-01,6.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IE,2019-01-01,5.2,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IS,2019-01-01,1.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IT,2019-01-01,50.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LT,2019-01-01,3.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LU,2019-01-01,1.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LV,2019-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,ME,2019-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,MK,2019-01-01,0.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,MT,2019-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,NL,2019-01-01,22.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,NO,2019-01-01,12.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,PL,2019-01-01,33.7,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,PT,2019-01-01,9.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,RO,2019-01-01,9.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,RS,2019-01-01,6.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SE,2019-01-01,18.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SI,2019-01-01,2.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SK,2019-01-01,3.2,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,TR,2019-01-01,17.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,UK,2019-01-01,165.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,AT,2019-01-01,8.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,BE,2019-01-01,12.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,BG,2019-01-01,3.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CH,2019-01-01,7.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CY,2019-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CZ,2019-01-01,10.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,DE,2019-01-01,85.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,DK,2019-01-01,7.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EE,2019-01-01,1.3,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EL,2019-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,ES,2019-01-01,39.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EU27_2020,2019-01-01,417.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,FI,2019-01-01,6.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,FR,2019-01-01,88.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,HR,2019-01-01,2.0,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,HU,2019-01-01,12.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IE,2019-01-01,8.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IS,2019-01-01,0.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IT,2019-01-01,42.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LT,2019-01-01,1.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LU,2019-01-01,0.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LV,2019-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,MK,2019-01-01,0.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,MT,2019-01-01,0.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,NL,2019-01-01,25.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,NO,2019-01-01,7.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,PL,2019-01-01,21.3,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,PT,2019-01-01,8.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,RO,2019-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,RS,2019-01-01,2.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SE,2019-01-01,22.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SI,2019-01-01,0.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SK,2019-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,TR,2019-01-01,22.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,UK,2019-01-01,140.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,AT,2019-01-01,8.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,BE,2019-01-01,7.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,BG,2019-01-01,6.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CH,2019-01-01,9.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CY,2019-01-01,0.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CZ,2019-01-01,7.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,DE,2019-01-01,40.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,DK,2019-01-01,6.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EE,2019-01-01,1.4,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EL,2019-01-01,10.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,ES,2019-01-01,41.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EU27_2020,2019-01-01,274.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,FI,2019-01-01,4.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,FR,2019-01-01,37.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,HR,2019-01-01,8.0,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,HU,2019-01-01,6.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,IE,2019-01-01,4.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,IS,2019-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,IT,2019-01-01,19.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,LT,2019-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,LU,2019-01-01,0.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,LV,2019-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,ME,2019-01-01,1.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,MK,2019-01-01,2.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,MT,2019-01-01,0.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,NL,2019-01-01,6.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,NO,2019-01-01,5.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,PL,2019-01-01,21.6,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,PT,2019-01-01,4.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,RO,2019-01-01,13.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,RS,2019-01-01,9.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,SE,2019-01-01,7.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,SI,2019-01-01,4.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,SK,2019-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,TR,2019-01-01,20.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,UK,2019-01-01,67.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,AT,2019-01-01,181.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,BE,2019-01-01,204.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,BG,2019-01-01,83.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CH,2019-01-01,252.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CY,2019-01-01,14.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CZ,2019-01-01,192.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,DE,2019-01-01,1681.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,DK,2019-01-01,125.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EE,2019-01-01,33.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EL,2019-01-01,129.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,ES,2019-01-01,714.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EU27_2020,2019-01-01,7373.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,FI,2019-01-01,131.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,FR,2019-01-01,960.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,HR,2019-01-01,59.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,HU,2019-01-01,163.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IE,2019-01-01,76.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IS,2019-01-01,11.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IT,2019-01-01,828.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LT,2019-01-01,53.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LU,2019-01-01,14.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LV,2019-01-01,32.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,ME,2019-01-01,8.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,MK,2019-01-01,25.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,MT,2019-01-01,13.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,NL,2019-01-01,429.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,NO,2019-01-01,104.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,PL,2019-01-01,575.3,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,PT,2019-01-01,168.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,RO,2019-01-01,135.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,RS,2019-01-01,90.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SE,2019-01-01,249.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SI,2019-01-01,48.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SK,2019-01-01,73.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,TR,2019-01-01,669.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,UK,2019-01-01,1511.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,AT,2020-01-01,15.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,BE,2020-01-01,11.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,BG,2020-01-01,4.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CH,2020-01-01,17.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CY,2020-01-01,0.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CZ,2020-01-01,15.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,DE,2020-01-01,190.6,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,DK,2020-01-01,10.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EE,2020-01-01,2.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EL,2020-01-01,8.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,ES,2020-01-01,46.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EU27_2020,2020-01-01,558.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,FI,2020-01-01,12.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,FR,2020-01-01,70.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,HR,2020-01-01,4.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,HU,2020-01-01,7.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IE,2020-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IS,2020-01-01,0.8,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IT,2020-01-01,46.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LT,2020-01-01,3.4,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LU,2020-01-01,0.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LV,2020-01-01,1.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,ME,2020-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,MK,2020-01-01,0.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,MT,2020-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,NL,2020-01-01,21.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,NO,2020-01-01,12.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,PL,2020-01-01,33.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,PT,2020-01-01,10.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,RO,2020-01-01,8.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,RS,2020-01-01,5.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SE,2020-01-01,18.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SI,2020-01-01,2.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SK,2020-01-01,4.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,TR,2020-01-01,11.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,AT,2020-01-01,6.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,BE,2020-01-01,13.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,BG,2020-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CH,2020-01-01,6.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CY,2020-01-01,0.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CZ,2020-01-01,8.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,DE,2020-01-01,76.1,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,DK,2020-01-01,8.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EE,2020-01-01,1.3,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EL,2020-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,ES,2020-01-01,30.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EU27_2020,2020-01-01,386.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,FI,2020-01-01,6.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,FR,2020-01-01,83.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,HR,2020-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,HU,2020-01-01,11.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IE,2020-01-01,7.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IS,2020-01-01,1.0,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IT,2020-01-01,41.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LT,2020-01-01,1.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LU,2020-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LV,2020-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,ME,2020-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,MK,2020-01-01,0.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,MT,2020-01-01,1.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,NL,2020-01-01,27.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,NO,2020-01-01,7.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,PL,2020-01-01,22.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,PT,2020-01-01,6.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,RO,2020-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,RS,2020-01-01,3.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SE,2020-01-01,21.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SI,2020-01-01,0.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SK,2020-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,TR,2020-01-01,17.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,AT,2020-01-01,6.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,BE,2020-01-01,8.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,BG,2020-01-01,8.2,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CH,2020-01-01,10.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CY,2020-01-01,0.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CZ,2020-01-01,8.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,DE,2020-01-01,46.6,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,DK,2020-01-01,6.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EE,2020-01-01,1.5,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EL,2020-01-01,10.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,ES,2020-01-01,39.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EU27_2020,2020-01-01,286.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,FI,2020-01-01,5.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,FR,2020-01-01,43.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,HR,2020-01-01,7.3,u,
